lr;epoch;iteration;global_iteration
2.4704637027931436e-06;0;7235;7235
2.4708051628764597e-06;0;7236;7236
2.4711466229597763e-06;0;7237;7237
2.4714880830430924e-06;0;7238;7238
2.4718295431264086e-06;0;7239;7239
2.4721710032097247e-06;0;7240;7240
2.4725124632930413e-06;0;7241;7241
2.4728539233763574e-06;0;7242;7242
2.4731953834596735e-06;0;7243;7243
2.47353684354299e-06;0;7244;7244
2.4738783036263062e-06;0;7245;7245
2.4742197637096224e-06;0;7246;7246
2.4745612237929385e-06;0;7247;7247
2.474902683876255e-06;0;7248;7248
2.4752441439595716e-06;0;7249;7249
2.4755856040428878e-06;0;7250;7250
2.475927064126204e-06;0;7251;7251
2.4762685242095205e-06;0;7252;7252
2.4766099842928366e-06;0;7253;7253
2.4769514443761527e-06;0;7254;7254
2.477292904459469e-06;0;7255;7255
2.4776343645427854e-06;0;7256;7256
2.4779758246261016e-06;0;7257;7257
2.4783172847094177e-06;0;7258;7258
2.4786587447927343e-06;0;7259;7259
2.4790002048760504e-06;0;7260;7260
2.4793416649593665e-06;0;7261;7261
2.4796831250426827e-06;0;7262;7262
2.4800245851259992e-06;0;7263;7263
2.4803660452093154e-06;0;7264;7264
2.4807075052926315e-06;0;7265;7265
2.481048965375948e-06;0;7266;7266
2.481390425459264e-06;0;7267;7267
2.4817318855425803e-06;0;7268;7268
2.4820733456258965e-06;0;7269;7269
2.482414805709213e-06;0;7270;7270
2.482756265792529e-06;0;7271;7271
2.4830977258758453e-06;0;7272;7272
2.483439185959162e-06;0;7273;7273
2.483780646042478e-06;0;7274;7274
2.484122106125794e-06;0;7275;7275
2.4844635662091103e-06;0;7276;7276
2.484805026292427e-06;0;7277;7277
2.485146486375743e-06;0;7278;7278
2.485487946459059e-06;0;7279;7279
2.4858294065423757e-06;0;7280;7280
2.486170866625692e-06;0;7281;7281
2.486512326709008e-06;0;7282;7282
2.486853786792324e-06;0;7283;7283
2.4871952468756406e-06;0;7284;7284
2.4875367069589568e-06;0;7285;7285
2.487878167042273e-06;0;7286;7286
2.4882196271255895e-06;0;7287;7287
2.4885610872089056e-06;0;7288;7288
2.4889025472922217e-06;0;7289;7289
2.489244007375538e-06;0;7290;7290
2.4895854674588544e-06;0;7291;7291
2.4899269275421706e-06;0;7292;7292
2.4902683876254867e-06;0;7293;7293
2.4906098477088033e-06;0;7294;7294
2.4909513077921194e-06;0;7295;7295
2.4912927678754355e-06;0;7296;7296
2.4916342279587517e-06;0;7297;7297
2.4919756880420682e-06;0;7298;7298
2.4923171481253844e-06;0;7299;7299
2.4926586082087005e-06;0;7300;7300
2.493000068292017e-06;0;7301;7301
2.493341528375333e-06;0;7302;7302
2.4936829884586493e-06;0;7303;7303
2.4940244485419655e-06;0;7304;7304
2.494365908625282e-06;0;7305;7305
2.494707368708598e-06;0;7306;7306
2.4950488287919143e-06;0;7307;7307
2.495390288875231e-06;0;7308;7308
2.495731748958547e-06;0;7309;7309
2.496073209041863e-06;0;7310;7310
2.4964146691251793e-06;0;7311;7311
2.496756129208496e-06;0;7312;7312
2.497097589291812e-06;0;7313;7313
2.497439049375128e-06;0;7314;7314
2.4977805094584447e-06;0;7315;7315
2.498121969541761e-06;0;7316;7316
2.498463429625077e-06;0;7317;7317
2.498804889708393e-06;0;7318;7318
2.4991463497917097e-06;0;7319;7319
2.4994878098750258e-06;0;7320;7320
2.499829269958342e-06;0;7321;7321
2.5001707300416585e-06;0;7322;7322
2.5005121901249746e-06;0;7323;7323
2.5008536502082908e-06;0;7324;7324
2.5011951102916073e-06;0;7325;7325
2.5015365703749235e-06;0;7326;7326
2.5018780304582396e-06;0;7327;7327
2.5022194905415557e-06;0;7328;7328
2.5025609506248723e-06;0;7329;7329
2.5029024107081884e-06;0;7330;7330
2.5032438707915046e-06;0;7331;7331
2.503585330874821e-06;0;7332;7332
2.5039267909581373e-06;0;7333;7333
2.5042682510414534e-06;0;7334;7334
2.5046097111247695e-06;0;7335;7335
2.504951171208086e-06;0;7336;7336
2.5052926312914022e-06;0;7337;7337
2.5056340913747184e-06;0;7338;7338
2.505975551458035e-06;0;7339;7339
2.506317011541351e-06;0;7340;7340
2.506658471624667e-06;0;7341;7341
2.5069999317079833e-06;0;7342;7342
2.5073413917913e-06;0;7343;7343
2.507682851874616e-06;0;7344;7344
2.508024311957932e-06;0;7345;7345
2.5083657720412487e-06;0;7346;7346
2.508707232124565e-06;0;7347;7347
2.509048692207881e-06;0;7348;7348
2.509390152291197e-06;0;7349;7349
2.5097316123745137e-06;0;7350;7350
2.51007307245783e-06;0;7351;7351
2.510414532541146e-06;0;7352;7352
2.5107559926244625e-06;0;7353;7353
2.5110974527077787e-06;0;7354;7354
2.511438912791095e-06;0;7355;7355
2.511780372874411e-06;0;7356;7356
2.5121218329577275e-06;0;7357;7357
2.5124632930410436e-06;0;7358;7358
2.5128047531243598e-06;0;7359;7359
2.5131462132076763e-06;0;7360;7360
2.5134876732909925e-06;0;7361;7361
2.5138291333743086e-06;0;7362;7362
2.5141705934576247e-06;0;7363;7363
2.5145120535409413e-06;0;7364;7364
2.5148535136242574e-06;0;7365;7365
2.5151949737075736e-06;0;7366;7366
2.51553643379089e-06;0;7367;7367
2.5158778938742063e-06;0;7368;7368
2.5162193539575224e-06;0;7369;7369
2.5165608140408385e-06;0;7370;7370
2.516902274124155e-06;0;7371;7371
2.5172437342074712e-06;0;7372;7372
2.5175851942907874e-06;0;7373;7373
2.517926654374104e-06;0;7374;7374
2.51826811445742e-06;0;7375;7375
2.5186095745407362e-06;0;7376;7376
2.5189510346240524e-06;0;7377;7377
2.519292494707369e-06;0;7378;7378
2.519633954790685e-06;0;7379;7379
2.519975414874001e-06;0;7380;7380
2.5203168749573177e-06;0;7381;7381
2.520658335040634e-06;0;7382;7382
2.52099979512395e-06;0;7383;7383
2.521341255207266e-06;0;7384;7384
2.5216827152905827e-06;0;7385;7385
2.522024175373899e-06;0;7386;7386
2.522365635457215e-06;0;7387;7387
2.5227070955405315e-06;0;7388;7388
2.5230485556238477e-06;0;7389;7389
2.523390015707164e-06;0;7390;7390
2.52373147579048e-06;0;7391;7391
2.5240729358737965e-06;0;7392;7392
2.5244143959571127e-06;0;7393;7393
2.524755856040429e-06;0;7394;7394
2.5250973161237453e-06;0;7395;7395
2.5254387762070615e-06;0;7396;7396
2.5257802362903776e-06;0;7397;7397
2.526121696373694e-06;0;7398;7398
2.5264631564570103e-06;0;7399;7399
2.5268046165403265e-06;0;7400;7400
2.5271460766236426e-06;0;7401;7401
2.527487536706959e-06;0;7402;7402
2.5278289967902753e-06;0;7403;7403
2.5281704568735914e-06;0;7404;7404
2.528511916956908e-06;0;7405;7405
2.528853377040224e-06;0;7406;7406
2.5291948371235403e-06;0;7407;7407
2.5295362972068564e-06;0;7408;7408
2.529877757290173e-06;0;7409;7409
2.530219217373489e-06;0;7410;7410
2.5305606774568052e-06;0;7411;7411
2.530902137540122e-06;0;7412;7412
2.531243597623438e-06;0;7413;7413
2.531585057706754e-06;0;7414;7414
2.53192651779007e-06;0;7415;7415
2.5322679778733868e-06;0;7416;7416
2.532609437956703e-06;0;7417;7417
2.532950898040019e-06;0;7418;7418
2.5332923581233356e-06;0;7419;7419
2.5336338182066517e-06;0;7420;7420
2.533975278289968e-06;0;7421;7421
2.534316738373284e-06;0;7422;7422
2.5346581984566006e-06;0;7423;7423
2.5349996585399167e-06;0;7424;7424
2.535341118623233e-06;0;7425;7425
2.5356825787065494e-06;0;7426;7426
2.5360240387898655e-06;0;7427;7427
2.5363654988731817e-06;0;7428;7428
2.536706958956498e-06;0;7429;7429
2.5370484190398144e-06;0;7430;7430
2.5373898791231305e-06;0;7431;7431
2.5377313392064466e-06;0;7432;7432
2.538072799289763e-06;0;7433;7433
2.5384142593730793e-06;0;7434;7434
2.5387557194563955e-06;0;7435;7435
2.5390971795397116e-06;0;7436;7436
2.539438639623028e-06;0;7437;7437
2.5397800997063443e-06;0;7438;7438
2.5401215597896604e-06;0;7439;7439
2.540463019872977e-06;0;7440;7440
2.540804479956293e-06;0;7441;7441
2.5411459400396093e-06;0;7442;7442
2.5414874001229254e-06;0;7443;7443
2.541828860206242e-06;0;7444;7444
2.542170320289558e-06;0;7445;7445
2.5425117803728742e-06;0;7446;7446
2.542853240456191e-06;0;7447;7447
2.543194700539507e-06;0;7448;7448
2.543536160622823e-06;0;7449;7449
2.5438776207061392e-06;0;7450;7450
2.5442190807894558e-06;0;7451;7451
2.544560540872772e-06;0;7452;7452
2.544902000956088e-06;0;7453;7453
2.5452434610394046e-06;0;7454;7454
2.5455849211227207e-06;0;7455;7455
2.545926381206037e-06;0;7456;7456
2.546267841289353e-06;0;7457;7457
2.5466093013726696e-06;0;7458;7458
2.5469507614559857e-06;0;7459;7459
2.547292221539302e-06;0;7460;7460
2.5476336816226184e-06;0;7461;7461
2.5479751417059345e-06;0;7462;7462
2.5483166017892507e-06;0;7463;7463
2.5486580618725672e-06;0;7464;7464
2.5489995219558834e-06;0;7465;7465
2.5493409820391995e-06;0;7466;7466
2.5496824421225157e-06;0;7467;7467
2.5500239022058326e-06;0;7468;7468
2.5503653622891488e-06;0;7469;7469
2.5507068223724653e-06;0;7470;7470
2.5510482824557815e-06;0;7471;7471
2.5513897425390976e-06;0;7472;7472
2.5517312026224137e-06;0;7473;7473
2.5520726627057303e-06;0;7474;7474
2.5524141227890464e-06;0;7475;7475
2.5527555828723626e-06;0;7476;7476
2.553097042955679e-06;0;7477;7477
2.5534385030389953e-06;0;7478;7478
2.5537799631223114e-06;0;7479;7479
2.5541214232056275e-06;0;7480;7480
2.554462883288944e-06;0;7481;7481
2.5548043433722602e-06;0;7482;7482
2.5551458034555764e-06;0;7483;7483
2.555487263538893e-06;0;7484;7484
2.555828723622209e-06;0;7485;7485
2.5561701837055252e-06;0;7486;7486
2.5565116437888414e-06;0;7487;7487
2.556853103872158e-06;0;7488;7488
2.557194563955474e-06;0;7489;7489
2.55753602403879e-06;0;7490;7490
2.5578774841221067e-06;0;7491;7491
2.558218944205423e-06;0;7492;7492
2.558560404288739e-06;0;7493;7493
2.558901864372055e-06;0;7494;7494
2.5592433244553717e-06;0;7495;7495
2.559584784538688e-06;0;7496;7496
2.559926244622004e-06;0;7497;7497
2.5602677047053205e-06;0;7498;7498
2.5606091647886367e-06;0;7499;7499
2.560950624871953e-06;0;7500;7500
2.561292084955269e-06;0;7501;7501
2.5616335450385855e-06;0;7502;7502
2.5619750051219017e-06;0;7503;7503
2.562316465205218e-06;0;7504;7504
2.5626579252885344e-06;0;7505;7505
2.5629993853718505e-06;0;7506;7506
2.5633408454551666e-06;0;7507;7507
2.5636823055384828e-06;0;7508;7508
2.5640237656217993e-06;0;7509;7509
2.5643652257051155e-06;0;7510;7510
2.5647066857884316e-06;0;7511;7511
2.565048145871748e-06;0;7512;7512
2.5653896059550643e-06;0;7513;7513
2.5657310660383804e-06;0;7514;7514
2.5660725261216966e-06;0;7515;7515
2.566413986205013e-06;0;7516;7516
2.5667554462883293e-06;0;7517;7517
2.5670969063716454e-06;0;7518;7518
2.567438366454962e-06;0;7519;7519
2.567779826538278e-06;0;7520;7520
2.5681212866215942e-06;0;7521;7521
2.568462746704911e-06;0;7522;7522
2.568804206788227e-06;0;7523;7523
2.569145666871543e-06;0;7524;7524
2.569487126954859e-06;0;7525;7525
2.5698285870381758e-06;0;7526;7526
2.570170047121492e-06;0;7527;7527
2.570511507204808e-06;0;7528;7528
2.5708529672881246e-06;0;7529;7529
2.5711944273714407e-06;0;7530;7530
2.571535887454757e-06;0;7531;7531
2.571877347538073e-06;0;7532;7532
2.5722188076213896e-06;0;7533;7533
2.5725602677047057e-06;0;7534;7534
2.572901727788022e-06;0;7535;7535
2.5732431878713384e-06;0;7536;7536
2.5735846479546545e-06;0;7537;7537
2.5739261080379707e-06;0;7538;7538
2.574267568121287e-06;0;7539;7539
2.5746090282046034e-06;0;7540;7540
2.5749504882879195e-06;0;7541;7541
2.5752919483712356e-06;0;7542;7542
2.575633408454552e-06;0;7543;7543
2.5759748685378683e-06;0;7544;7544
2.5763163286211845e-06;0;7545;7545
2.5766577887045006e-06;0;7546;7546
2.576999248787817e-06;0;7547;7547
2.5773407088711333e-06;0;7548;7548
2.5776821689544494e-06;0;7549;7549
2.578023629037766e-06;0;7550;7550
2.578365089121082e-06;0;7551;7551
2.5787065492043983e-06;0;7552;7552
2.5790480092877144e-06;0;7553;7553
2.579389469371031e-06;0;7554;7554
2.579730929454347e-06;0;7555;7555
2.5800723895376632e-06;0;7556;7556
2.58041384962098e-06;0;7557;7557
2.580755309704296e-06;0;7558;7558
2.581096769787612e-06;0;7559;7559
2.5814382298709282e-06;0;7560;7560
2.5817796899542448e-06;0;7561;7561
2.582121150037561e-06;0;7562;7562
2.582462610120877e-06;0;7563;7563
2.5828040702041936e-06;0;7564;7564
2.5831455302875097e-06;0;7565;7565
2.583486990370826e-06;0;7566;7566
2.583828450454142e-06;0;7567;7567
2.5841699105374586e-06;0;7568;7568
2.5845113706207747e-06;0;7569;7569
2.584852830704091e-06;0;7570;7570
2.5851942907874074e-06;0;7571;7571
2.5855357508707236e-06;0;7572;7572
2.5858772109540397e-06;0;7573;7573
2.586218671037356e-06;0;7574;7574
2.5865601311206724e-06;0;7575;7575
2.5869015912039885e-06;0;7576;7576
2.5872430512873047e-06;0;7577;7577
2.5875845113706212e-06;0;7578;7578
2.5879259714539374e-06;0;7579;7579
2.5882674315372535e-06;0;7580;7580
2.5886088916205696e-06;0;7581;7581
2.588950351703886e-06;0;7582;7582
2.5892918117872023e-06;0;7583;7583
2.5896332718705185e-06;0;7584;7584
2.589974731953835e-06;0;7585;7585
2.590316192037151e-06;0;7586;7586
2.5906576521204673e-06;0;7587;7587
2.5909991122037834e-06;0;7588;7588
2.5913405722871e-06;0;7589;7589
2.591682032370416e-06;0;7590;7590
2.5920234924537323e-06;0;7591;7591
2.592364952537049e-06;0;7592;7592
2.592706412620365e-06;0;7593;7593
2.593047872703681e-06;0;7594;7594
2.5933893327869977e-06;0;7595;7595
2.593730792870314e-06;0;7596;7596
2.59407225295363e-06;0;7597;7597
2.594413713036946e-06;0;7598;7598
2.5947551731202626e-06;0;7599;7599
2.5950966332035788e-06;0;7600;7600
2.595438093286895e-06;0;7601;7601
2.5957795533702115e-06;0;7602;7602
2.5961210134535276e-06;0;7603;7603
2.5964624735368437e-06;0;7604;7604
2.59680393362016e-06;0;7605;7605
2.5971453937034764e-06;0;7606;7606
2.5974868537867926e-06;0;7607;7607
2.5978283138701087e-06;0;7608;7608
2.5981697739534253e-06;0;7609;7609
2.5985112340367414e-06;0;7610;7610
2.5988526941200575e-06;0;7611;7611
2.5991941542033737e-06;0;7612;7612
2.5995356142866902e-06;0;7613;7613
2.5998770743700064e-06;0;7614;7614
2.6002185344533225e-06;0;7615;7615
2.600559994536639e-06;0;7616;7616
2.600901454619955e-06;0;7617;7617
2.6012429147032713e-06;0;7618;7618
2.6015843747865875e-06;0;7619;7619
2.601925834869904e-06;0;7620;7620
2.60226729495322e-06;0;7621;7621
2.6026087550365363e-06;0;7622;7622
2.602950215119853e-06;0;7623;7623
2.603291675203169e-06;0;7624;7624
2.603633135286485e-06;0;7625;7625
2.6039745953698013e-06;0;7626;7626
2.604316055453118e-06;0;7627;7627
2.604657515536434e-06;0;7628;7628
2.60499897561975e-06;0;7629;7629
2.6053404357030667e-06;0;7630;7630
2.605681895786383e-06;0;7631;7631
2.606023355869699e-06;0;7632;7632
2.606364815953015e-06;0;7633;7633
2.6067062760363316e-06;0;7634;7634
2.6070477361196478e-06;0;7635;7635
2.607389196202964e-06;0;7636;7636
2.6077306562862805e-06;0;7637;7637
2.6080721163695966e-06;0;7638;7638
2.6084135764529127e-06;0;7639;7639
2.608755036536229e-06;0;7640;7640
2.6090964966195454e-06;0;7641;7641
2.6094379567028616e-06;0;7642;7642
2.6097794167861777e-06;0;7643;7643
2.6101208768694943e-06;0;7644;7644
2.6104623369528104e-06;0;7645;7645
2.6108037970361266e-06;0;7646;7646
2.6111452571194427e-06;0;7647;7647
2.6114867172027592e-06;0;7648;7648
2.6118281772860754e-06;0;7649;7649
2.6121696373693915e-06;0;7650;7650
2.612511097452708e-06;0;7651;7651
2.6128525575360242e-06;0;7652;7652
2.6131940176193404e-06;0;7653;7653
2.6135354777026565e-06;0;7654;7654
2.613876937785973e-06;0;7655;7655
2.614218397869289e-06;0;7656;7656
2.6145598579526053e-06;0;7657;7657
2.614901318035922e-06;0;7658;7658
2.615242778119238e-06;0;7659;7659
2.615584238202554e-06;0;7660;7660
2.6159256982858707e-06;0;7661;7661
2.616267158369187e-06;0;7662;7662
2.616608618452503e-06;0;7663;7663
2.616950078535819e-06;0;7664;7664
2.6172915386191357e-06;0;7665;7665
2.617632998702452e-06;0;7666;7666
2.617974458785768e-06;0;7667;7667
2.6183159188690845e-06;0;7668;7668
2.6186573789524007e-06;0;7669;7669
2.618998839035717e-06;0;7670;7670
2.619340299119033e-06;0;7671;7671
2.6196817592023495e-06;0;7672;7672
2.6200232192856656e-06;0;7673;7673
2.6203646793689818e-06;0;7674;7674
2.6207061394522983e-06;0;7675;7675
2.6210475995356145e-06;0;7676;7676
2.6213890596189306e-06;0;7677;7677
2.6217305197022467e-06;0;7678;7678
2.6220719797855633e-06;0;7679;7679
2.6224134398688794e-06;0;7680;7680
2.6227548999521956e-06;0;7681;7681
2.623096360035512e-06;0;7682;7682
2.6234378201188283e-06;0;7683;7683
2.6237792802021444e-06;0;7684;7684
2.6241207402854605e-06;0;7685;7685
2.624462200368777e-06;0;7686;7686
2.6248036604520932e-06;0;7687;7687
2.6251451205354094e-06;0;7688;7688
2.625486580618726e-06;0;7689;7689
2.625828040702042e-06;0;7690;7690
2.626169500785358e-06;0;7691;7691
2.6265109608686743e-06;0;7692;7692
2.626852420951991e-06;0;7693;7693
2.627193881035307e-06;0;7694;7694
2.627535341118623e-06;0;7695;7695
2.6278768012019397e-06;0;7696;7696
2.628218261285256e-06;0;7697;7697
2.628559721368572e-06;0;7698;7698
2.628901181451888e-06;0;7699;7699
2.6292426415352047e-06;0;7700;7700
2.629584101618521e-06;0;7701;7701
2.629925561701837e-06;0;7702;7702
2.6302670217851535e-06;0;7703;7703
2.6306084818684697e-06;0;7704;7704
2.630949941951786e-06;0;7705;7705
2.631291402035102e-06;0;7706;7706
2.6316328621184185e-06;0;7707;7707
2.6319743222017346e-06;0;7708;7708
2.6323157822850508e-06;0;7709;7709
2.6326572423683673e-06;0;7710;7710
2.6329987024516835e-06;0;7711;7711
2.6333401625349996e-06;0;7712;7712
2.6336816226183158e-06;0;7713;7713
2.6340230827016323e-06;0;7714;7714
2.6343645427849484e-06;0;7715;7715
2.6347060028682646e-06;0;7716;7716
2.635047462951581e-06;0;7717;7717
2.6353889230348973e-06;0;7718;7718
2.6357303831182134e-06;0;7719;7719
2.6360718432015296e-06;0;7720;7720
2.636413303284846e-06;0;7721;7721
2.6367547633681623e-06;0;7722;7722
2.6370962234514784e-06;0;7723;7723
2.637437683534795e-06;0;7724;7724
2.637779143618111e-06;0;7725;7725
2.6381206037014272e-06;0;7726;7726
2.6384620637847434e-06;0;7727;7727
2.63880352386806e-06;0;7728;7728
2.639144983951376e-06;0;7729;7729
2.639486444034692e-06;0;7730;7730
2.6398279041180088e-06;0;7731;7731
2.640169364201325e-06;0;7732;7732
2.640510824284641e-06;0;7733;7733
2.6408522843679576e-06;0;7734;7734
2.6411937444512737e-06;0;7735;7735
2.64153520453459e-06;0;7736;7736
2.641876664617906e-06;0;7737;7737
2.6422181247012226e-06;0;7738;7738
2.6425595847845387e-06;0;7739;7739
2.642901044867855e-06;0;7740;7740
2.6432425049511714e-06;0;7741;7741
2.6435839650344875e-06;0;7742;7742
2.6439254251178037e-06;0;7743;7743
2.64426688520112e-06;0;7744;7744
2.6446083452844364e-06;0;7745;7745
2.6449498053677525e-06;0;7746;7746
2.6452912654510686e-06;0;7747;7747
2.645632725534385e-06;0;7748;7748
2.6459741856177013e-06;0;7749;7749
2.6463156457010175e-06;0;7750;7750
2.6466571057843336e-06;0;7751;7751
2.64699856586765e-06;0;7752;7752
2.6473400259509663e-06;0;7753;7753
2.6476814860342824e-06;0;7754;7754
2.648022946117599e-06;0;7755;7755
2.648364406200915e-06;0;7756;7756
2.6487058662842313e-06;0;7757;7757
2.6490473263675474e-06;0;7758;7758
2.649388786450864e-06;0;7759;7759
2.64973024653418e-06;0;7760;7760
2.650071706617497e-06;0;7761;7761
2.6504131667008132e-06;0;7762;7762
2.6507546267841294e-06;0;7763;7763
2.6510960868674455e-06;0;7764;7764
2.651437546950762e-06;0;7765;7765
2.651779007034078e-06;0;7766;7766
2.6521204671173943e-06;0;7767;7767
2.652461927200711e-06;0;7768;7768
2.652803387284027e-06;0;7769;7769
2.653144847367343e-06;0;7770;7770
2.6534863074506593e-06;0;7771;7771
2.653827767533976e-06;0;7772;7772
2.654169227617292e-06;0;7773;7773
2.654510687700608e-06;0;7774;7774
2.6548521477839247e-06;0;7775;7775
2.655193607867241e-06;0;7776;7776
2.655535067950557e-06;0;7777;7777
2.655876528033873e-06;0;7778;7778
2.6562179881171897e-06;0;7779;7779
2.656559448200506e-06;0;7780;7780
2.656900908283822e-06;0;7781;7781
2.6572423683671385e-06;0;7782;7782
2.6575838284504546e-06;0;7783;7783
2.6579252885337708e-06;0;7784;7784
2.658266748617087e-06;0;7785;7785
2.6586082087004035e-06;0;7786;7786
2.6589496687837196e-06;0;7787;7787
2.6592911288670357e-06;0;7788;7788
2.6596325889503523e-06;0;7789;7789
2.6599740490336684e-06;0;7790;7790
2.6603155091169846e-06;0;7791;7791
2.660656969200301e-06;0;7792;7792
2.6609984292836173e-06;0;7793;7793
2.6613398893669334e-06;0;7794;7794
2.6616813494502495e-06;0;7795;7795
2.662022809533566e-06;0;7796;7796
2.6623642696168822e-06;0;7797;7797
2.6627057297001984e-06;0;7798;7798
2.663047189783515e-06;0;7799;7799
2.663388649866831e-06;0;7800;7800
2.663730109950147e-06;0;7801;7801
2.6640715700334633e-06;0;7802;7802
2.66441303011678e-06;0;7803;7803
2.664754490200096e-06;0;7804;7804
2.665095950283412e-06;0;7805;7805
2.6654374103667287e-06;0;7806;7806
2.665778870450045e-06;0;7807;7807
2.666120330533361e-06;0;7808;7808
2.666461790616677e-06;0;7809;7809
2.6668032506999937e-06;0;7810;7810
2.66714471078331e-06;0;7811;7811
2.667486170866626e-06;0;7812;7812
2.6678276309499425e-06;0;7813;7813
2.6681690910332587e-06;0;7814;7814
2.668510551116575e-06;0;7815;7815
2.668852011199891e-06;0;7816;7816
2.6691934712832075e-06;0;7817;7817
2.6695349313665236e-06;0;7818;7818
2.6698763914498398e-06;0;7819;7819
2.6702178515331563e-06;0;7820;7820
2.6705593116164725e-06;0;7821;7821
2.6709007716997886e-06;0;7822;7822
2.6712422317831048e-06;0;7823;7823
2.6715836918664213e-06;0;7824;7824
2.6719251519497374e-06;0;7825;7825
2.6722666120330536e-06;0;7826;7826
2.67260807211637e-06;0;7827;7827
2.6729495321996863e-06;0;7828;7828
2.6732909922830024e-06;0;7829;7829
2.6736324523663186e-06;0;7830;7830
2.673973912449635e-06;0;7831;7831
2.6743153725329513e-06;0;7832;7832
2.6746568326162674e-06;0;7833;7833
2.674998292699584e-06;0;7834;7834
2.6753397527829e-06;0;7835;7835
2.6756812128662162e-06;0;7836;7836
2.6760226729495324e-06;0;7837;7837
2.676364133032849e-06;0;7838;7838
2.676705593116165e-06;0;7839;7839
2.677047053199481e-06;0;7840;7840
2.6773885132827978e-06;0;7841;7841
2.677729973366114e-06;0;7842;7842
2.67807143344943e-06;0;7843;7843
2.678412893532746e-06;0;7844;7844
2.6787543536160627e-06;0;7845;7845
2.679095813699379e-06;0;7846;7846
2.679437273782695e-06;0;7847;7847
2.6797787338660116e-06;0;7848;7848
2.6801201939493277e-06;0;7849;7849
2.680461654032644e-06;0;7850;7850
2.68080311411596e-06;0;7851;7851
2.6811445741992765e-06;0;7852;7852
2.6814860342825927e-06;0;7853;7853
2.681827494365909e-06;0;7854;7854
2.6821689544492254e-06;0;7855;7855
2.6825104145325415e-06;0;7856;7856
2.6828518746158576e-06;0;7857;7857
2.6831933346991738e-06;0;7858;7858
2.6835347947824903e-06;0;7859;7859
2.6838762548658065e-06;0;7860;7860
2.6842177149491226e-06;0;7861;7861
2.684559175032439e-06;0;7862;7862
2.6849006351157553e-06;0;7863;7863
2.6852420951990714e-06;0;7864;7864
2.685583555282388e-06;0;7865;7865
2.685925015365704e-06;0;7866;7866
2.6862664754490203e-06;0;7867;7867
2.6866079355323364e-06;0;7868;7868
2.686949395615653e-06;0;7869;7869
2.687290855698969e-06;0;7870;7870
2.6876323157822852e-06;0;7871;7871
2.687973775865602e-06;0;7872;7872
2.688315235948918e-06;0;7873;7873
2.688656696032234e-06;0;7874;7874
2.68899815611555e-06;0;7875;7875
2.6893396161988668e-06;0;7876;7876
2.689681076282183e-06;0;7877;7877
2.690022536365499e-06;0;7878;7878
2.6903639964488156e-06;0;7879;7879
2.6907054565321317e-06;0;7880;7880
2.691046916615448e-06;0;7881;7881
2.691388376698764e-06;0;7882;7882
2.6917298367820806e-06;0;7883;7883
2.6920712968653967e-06;0;7884;7884
2.692412756948713e-06;0;7885;7885
2.6927542170320294e-06;0;7886;7886
2.6930956771153455e-06;0;7887;7887
2.6934371371986617e-06;0;7888;7888
2.693778597281978e-06;0;7889;7889
2.6941200573652944e-06;0;7890;7890
2.6944615174486105e-06;0;7891;7891
2.6948029775319266e-06;0;7892;7892
2.695144437615243e-06;0;7893;7893
2.6954858976985593e-06;0;7894;7894
2.6958273577818755e-06;0;7895;7895
2.6961688178651916e-06;0;7896;7896
2.696510277948508e-06;0;7897;7897
2.6968517380318243e-06;0;7898;7898
2.6971931981151405e-06;0;7899;7899
2.697534658198457e-06;0;7900;7900
2.697876118281773e-06;0;7901;7901
2.6982175783650893e-06;0;7902;7902
2.6985590384484054e-06;0;7903;7903
2.698900498531722e-06;0;7904;7904
2.699241958615038e-06;0;7905;7905
2.6995834186983543e-06;0;7906;7906
2.699924878781671e-06;0;7907;7907
2.700266338864987e-06;0;7908;7908
2.700607798948303e-06;0;7909;7909
2.7009492590316192e-06;0;7910;7910
2.7012907191149358e-06;0;7911;7911
2.701632179198252e-06;0;7912;7912
2.701973639281568e-06;0;7913;7913
2.7023150993648846e-06;0;7914;7914
2.7026565594482008e-06;0;7915;7915
2.702998019531517e-06;0;7916;7916
2.703339479614833e-06;0;7917;7917
2.7036809396981496e-06;0;7918;7918
2.7040223997814657e-06;0;7919;7919
2.704363859864782e-06;0;7920;7920
2.7047053199480984e-06;0;7921;7921
2.7050467800314146e-06;0;7922;7922
2.7053882401147307e-06;0;7923;7923
2.705729700198047e-06;0;7924;7924
2.7060711602813634e-06;0;7925;7925
2.7064126203646795e-06;0;7926;7926
2.7067540804479957e-06;0;7927;7927
2.7070955405313122e-06;0;7928;7928
2.7074370006146284e-06;0;7929;7929
2.7077784606979445e-06;0;7930;7930
2.708119920781261e-06;0;7931;7931
2.708461380864577e-06;0;7932;7932
2.7088028409478933e-06;0;7933;7933
2.7091443010312095e-06;0;7934;7934
2.709485761114526e-06;0;7935;7935
2.709827221197842e-06;0;7936;7936
2.7101686812811583e-06;0;7937;7937
2.710510141364475e-06;0;7938;7938
2.710851601447791e-06;0;7939;7939
2.711193061531107e-06;0;7940;7940
2.7115345216144233e-06;0;7941;7941
2.71187598169774e-06;0;7942;7942
2.712217441781056e-06;0;7943;7943
2.712558901864372e-06;0;7944;7944
2.7129003619476887e-06;0;7945;7945
2.713241822031005e-06;0;7946;7946
2.713583282114321e-06;0;7947;7947
2.713924742197637e-06;0;7948;7948
